8/14/2024,NHI,NHI Announces Public Offering Of Common Stock
8/14/2024,SYTA,Siyata Mobile Inc. Announces Pricing of approx. $4 Million Public Offering of Common Shares and Pre-Funded Warrants
8/14/2024,WBSR,Webstar Technology Group Announces $10M Regulation-A Tier II Public Offering At $7.00 Per Share
8/14/2024,POCI,Precision Optics Announces Pricing of $1.4 Million Registered Direct Offering of Common Stock
8/14/2024,ANAB,Anaptys Announces Pricing of $100 Million Underwritten Registered Direct Offering
8/13/2024,TCBP,TC BioPharm Announces Pricing of $2.0 Registered Direct Offering
8/13/2024,RNA,Avidity Biosciences Announces Proposed Public Offering of Common Stock
8/12/2024,NXGL,"NEXGEL Announces $1,110,000 Registered Direct Offering Led by Insiders"
8/12/2024,SCHP,scPharmaceuticals Announces Pricing of $50.0 Million Public Offering
8/12/2024,LTH,"Life Time Announces Commencement of Public Offering of 12,000,000 Shares of Common Stock"
8/9/2024,ADTX,Aditxt Announces $1.2 Million Registered Direct Offering Priced At-The-Market under Nasdaq Rules
8/9/2024,VNRX,VolitionRx Announces Pricing of up to $21.5 Million Registered Direct Offering
8/9/2024,MNMD,Mind Medicine (MindMed) Inc. Announces Proposed Public Offering
8/8/2024,PLMR,"Palomar Holdings, Inc. Announces Proposed Public Offering of Common Stock"
8/8/2024,ZVRA,Zevra Therapeutics Announces Proposed Public Offering of Common Stock
8/7/2024,CNP,"CenterPoint Energy, Inc. announces public offering of $250 million of Common Stock"
8/7/2024,XPON,Expion360 Announces Pricing of $10 Million Underwritten Public Offering
8/6/2024,PGEN,Precigen Announces Proposed $30 Million Public Offering of Common Stock
8/6/2024,XWEL,XWELL Announces $1.4 Million Registered Direct Offering Priced At Premium to Market
8/2/2024,LGMK,"LogicMark, Inc. Announces Pricing of $4.5 Million Public Offering Priced At-The-Market"
8/1/2024,AUR,Aurora Announces Pricing of $420 Million Upsized Public Offering of Class A Common Stock
8/1/2024,LIPO,Lipella Pharmaceuticals Announces $1.28 Million Registered Direct Offering of Common Stock Priced At-the-Market Under Nasdaq Rules
7/18/2024,PLUG,Plug Power Inc. Announces Proposed Public Offering of Common Stock
7/18/2024,LGVN,Longeveron Announces $9.0 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
7/16/2024,PET,Wag! Group Co. Announces Proposed Public Offering of Common Stock
7/16/2024,VMC,Vicinity Motor Corp. Announces Pricing of US$2.5 Million Registered Direct Offering
7/11/2024,SISI,Shineco Announces Proposed Underwritten Public Offering
7/11/2024,ASPI,ASP Isotopes Announces Proposed Public Offering of Common Stock
7/11/2024,VLCN,Volcon Announces Pricing of $12 Million Registered Direct Offering Priced At-The-Market
7/10/2024,ICU,SeaStar Medical Announces $10 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
7/9/2024,IDYA,IDEAYA Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants
7/8/2024,TNXP,Tonix Pharmaceuticals Announces Proposed Public Offering
7/8/2024,IVP,Inspire Veterinary Partners Announces Pricing of $6 Million Public Offering
7/5/2024,BNGO,Bionano Announces up to $30 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules
7/2/2024,DTSS,Datasea Announces Pricing of $2.25 Million Registered Direct Offering
7/2/2024,CKPT,Checkpoint Therapeutics Announces $12 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
6/28/2024,APVO,Aptevo Therapeutics Announces $2.75 Million Offering Priced At-the-Market Under Nasdaq Rules
6/28/2024,NLSP,NLS Pharmaceutics Announces Registered Direct Offering
6/28/2024,SVRA,Savara Announces Pricing of $100.0 Million Underwritten Offering of Common Stock
6/28/2024,EYEN,Eyenovia Announces Pricing of $5M Registered Direct Offering
6/27/2024,ELTX,Elicio Therapeutics Announces Proposed Public Offering
6/27/2024,SYTA,Siyata Mobile Inc. Announces Pricing of Approx. $6 Million Public Offering of Common Shares and Pre-Funded Warrants
6/27/2024,BCTX,BrainStorm Cell Therapeutics Announces Pricing of $4.0 Million Registered Direct Offering
6/27/2024,BJDX,Bluejay Diagnostics Announces Pricing of $8.75 Million Underwritten Public Offering
6/27/2024,GRI,GRI Bio Announces Pricing of $4 Million Public Offering
6/26/2024,TNXP,Tonix Pharmaceuticals Announces Proposed Public Offering
6/26/2024,ADUS,Addus HomeCare Announces Proposed Public Offering of Common Stock
6/26/2024,RXRX,Recursion Announces Proposed Offering of Class A Common Stock
6/26/2024,ALUR,Allurion Announces Launch of Offering of Common Stock and Warrants
6/25/2024,TSHA,Taysha Gene Therapies Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants
6/25/2024,AUID,"authID Announces Pricing of Approximately $11,000,000 Million Registered Direct Offering"
6/25/2024,TXO,"TXO Partners, L.P. Announces Commencement of Underwritten Public Offering"
6/25/2024,ZEAL,Zealand Pharma launches equity offering of new shares raising gross proceeds of approximately USD 900 million / DKK 6.257 billion
6/24/2024,OGEN,"Oragenics, Inc. Announces Proposed Public Offering"
6/24/2024,TRDA,Entrada Therapeutics Announces $100 Million Registered Direct Offering
6/21/2024,KAVL,Kaival Brands Announces Pricing of $6.0 Million Public Offering
6/20/2024,MBIO,Mustang Bio Announces $2.5 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
6/17/2024,URGN,UroGen Pharma Announces Commencement of Public Offering of Ordinary Shares and Pre-Funded Warrants
6/17/2024,VRE,"Veris Residential, Inc. Announces Public Offering of Common Stock"
6/17/2024,ELUT,Elutia Announces $13.26 Million Registered Direct Offering
6/17/2024,IPW,iPower Inc. Announces $5 Million Registered Direct Offering
6/14/2024,IRON,Disc Medicine Announces Underwritten Offering of Common Stock
6/14/2024,MREO,"Mereo BioPharma Announces Pricing of $50 Million Underwritten Registered Direct Offering of American Depository Shares, Priced At-the-Market"
6/13/2024,VXRT,Vaxart Announces $40 Million Underwritten Offering of Common Stock
6/13/2024,GANX,Gain Therapeutics Announces Proposed Public Offering
6/13/2024,RZLT,Rezolute Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants
6/13/2024,ABL,Abacus Life Announces Proposed Public Offering of Common Stock
6/12/2024,RNA,"Avidity Biosciences, Inc. Announces Proposed Public Offering of Common Stock"
6/12/2024,RARE,Ultragenyx Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants
6/12/2024,JILL,J.Jill Announces Proposed Public Offering of Common Stock
6/12/2024,CBUS,Cibus Announces $13.0 Million Registered Direct Offering
6/11/2024,TNXP,Tonix Pharmaceuticals Announces Proposed Public Offering
6/11/2024,CJJD,China Jo-Jo Drugstores Announces $3.37 Million Registered Direct Offering
6/10/2024,PROK,ProKidney Announces Proposed $125 Million Public Offering of Class A Ordinary Shares and Concurrent Registered Direct Offering
6/7/2024,GRRR,Gorilla Announces $12 Million Registered Direct Offering
6/5/2024,LPG,Dorian LPG Ltd. Announces Public Offering of Common Shares
6/5/2024,DX,"Dynex Capital, Inc. Announces Public Offering of Common Stock"
6/5/2024,SILO,Silo Pharma Announces $2 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules
6/4/2024,ANNX,Annexon Announces Proposed Public Offering of Common Stock
6/4/2024,NDRA,ENDRA Life Sciences Announces Pricing of $8.0 Million Public Offering
6/3/2024,GPCR,Structure Therapeutics Announces Proposed Public Offering of American Depositary Shares and Pre-Funded Warrants
6/3/2024,RCRT,"Recruiter.com Announces $400,000 Registered Direct Offering"
6/3/2024,MBOT,Microbot Medical Announces $2.35 Million Registered Direct Offering Priced At-The-Market under Nasdaq Rules
5/31/2024,AIM,AIM ImmunoTech Announces Pricing of $2.0 Million Registered Direct Offering
5/30/2024,CELC,Celcuity Announces Pricing of Underwritten Common Stock Offering
5/29/2024,BRKR,Bruker Announces Public Offering of Common Stock
5/28/2024,INSM,Insmed Announces Proposed $500 Million Public Offering of Common Stock
5/28/2024,MRUS,Merus N.V. Announces Proposed Public Offering of Common Shares
5/28/2024,LUCY,"Innovative Eyewear, Inc. Announces $2.5 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules"
5/28/2024,APDN,Applied DNA Announces Pricing of $12 Million Public Offering
5/28/2024,ENLV,Enlivex Therapeutics Announces up to $15 Million Registered Direct Offering
5/24/2024,CATX,Perspective Therapeutics Announces Pricing of $80 Million Underwritten Offering of Common Stock and Pre-Funded Warrants
5/23/2024,GNLX,Genelux Corporation Announces Proposed Public Offering of Common Stock and Warrants
5/23/2024,BNTC,Banzai Announces Pricing of $2.5 Million Public Offering
5/22/2024,FHTX,Foghorn Therapeutics Raises Approximately $110 Million Through Registered Direct Offering to Advance Pipeline
5/22/2024,NYXH,Nyxoah Announces Proposed Offering of Ordinary Shares
5/22/2024,CYTK,Cytokinetics Announces Proposed Public Offering of Common Stock
5/22/2024,AKTS,Akoustis Announces $10 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules
5/22/2024,EDBL,Edible Garden Announces Pricing of $6.0 Million Public Offering
5/22/2024,PESI,Perma-Fix Announces Pricing of Approximately $20 Million Registered Direct Offering
5/21/2024,GTBP,"GT Biopharma, Inc. Announces $3.2 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules"
5/20/2024,DYN,Dyne Therapeutics Announces Proposed Public Offering of Common Stock
5/20/2024,IKT,"Inhibikase Therapeutics Announces Pricing of Registered Direct Offering and Warrant Inducement, Priced At-The-Market for Aggregate Gross Proceeds o..."
5/20/2024,FHTX,Foghorn Announces Pricing of Registered Direct Offering of Common Stock and Pre-Funded Warrants
5/17/2024,VIRI,Virios Therapeutics Announces Proposed Public Offering of Common Stock to Commence Preparations for Planned IMC-2 Long-COVID Phase 2b Study
5/15/2024,GLUE,Monte Rosa Therapeutics Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants
5/15/2024,AEMD,Aethlon Medical Announces Pricing of $4.7 Million Public Offering
5/15/2024,BCTX,BriaCell Therapeutics Announces Pricing of $5.0 Million Registered Direct Offering
5/15/2024,VRPX,Virpax Announces Pricing of $2.25 Million Public Offering
5/14/2024,AQMS,Aqua Metals Announces Proposed Public Offering
5/14/2024,VSEC,VSE Corporation Announces Public Offering of Common Stock
5/14/2024,CTNT,Cheetah Net Supply Chain Service Inc. Announces Pricing of $8.19 Million Follow-on Public Offering
5/14/2024,SCPX,"Scorpius Holdings, Inc. Announces Pricing of Public Offering"
5/13/2024,ALLO,Allogene Therapeutics Announces Pricing of $110 million Offering of Common Stock
5/13/2024,MBIN,Merchants Bancorp Announces Launch of Common Stock Offering
5/10/2024,CJJD,China Jo-Jo Drugstores Announces $2.74 Million Registered Direct Offering
5/10/2024,ITOS,iTeos Therapeutics Announces $120 Million Registered Direct Offering
5/10/2024,SMSI,Smith Micro Announces Follow-on Offering
5/9/2024,TIVC,Tivic Health Announces Pricing of $4.0 Million Public Offering
5/9/2024,OPTN,Optinose Announces $55 Million Registered Direct Offering
5/8/2024,RXST,"RxSight, Inc. Announces Proposed Public Offering of Common Stock"
5/8/2024,SYTA,Siyata Mobile Announces Pricing of its $4.0 Million Public Offering of Common Shares and Pre-Funded Warrants
5/7/2024,DLR,Digital Realty Announces Common Stock Offering
5/6/2024,HSDT,"Helius Medical Technologies, Inc. Announces Pricing of $6.4 Million Public Offering"
5/6/2024,GP,GreenPower Announces Proposed Public Offering of Common Shares & Warrants
5/6/2024,ADCT,ADC Therapeutics Announces $105 Million Underwritten Offering of Common Shares and Pre-Funded Warrants
5/3/2024,ABEO,Abeona Therapeutics Announces Pricing of $75 Million Underwritten Offering of Common Stock and Pre-Funded Warrants
5/2/2024,SLNO,Soleno Therapeutics Announces Proposed Public Offering of Common Stock
5/2/2024,CRVS,Corvus Pharmaceuticals Announces Pricing of $30.6 Million Registered Direct Offering
5/1/2024,CETX,"Cemtrex, Inc. Announces Pricing of $10 Million Upsized Underwritten Public Offering"
5/1/2024,ALRN,Aileron Therapeutics Announces Pricing of Underwritten Registered Direct Offering Priced At-The-Market Under Nasdaq Rules of up to Approximately $4...
4/29/2024,CJJD,China Jo-Jo Drugstores Announces $1.53 Million Registered Direct Offering
4/29/2024,LUCY,"Innovative Eyewear, Inc. Announces $1.025 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules"
4/29/2024,FULT,Fulton Financial Announces Launch of Common Stock Offering
4/25/2024,BLTE,Belite Bio Announces $25 Million Registered Direct Offering
4/25/2024,VINC,Vincerx Pharma Announces Proposed Underwritten Public Offering of Common Stock and Warrants
4/25/2024,INMB,INmune Bio Inc. Announces $9.7 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
4/24/2024,AZZ,AZZ Inc. Announces Proposed Public Offering of Common Stock
4/24/2024,SCLX,Scilex Holding Company Announces $15 Million Registered Direct Offering
4/23/2024,CNTA,Centessa Pharmaceuticals Announces $100 Million Proposed Public Offering of American Depositary Shares
4/23/2024,CYN,Cyngn Announces Pricing of $5.0 Million Firm Commitment Public Offering of Common Stock
4/22/2024,CNS,Cohen & Steers Raises $70 Million in Gross Proceeds from At-the-Market Equity Offering
4/22/2024,INMB,"INmune Bio Inc. Raises Approximately $4.8 Million in Gross Proceeds Through Registered Direct Offering with Officers, Employees and Directors Purch..."
4/18/2024,ASTI,"Ascent Solar Technologies, Inc. Announces Second and Third Closings of Public Offering of Common Stock and Pre-Funded Warrants at $0.14 Per Share"
4/18/2024,LGVN,Longeveron Raises a Total of $11.4 Million in Gross Proceeds from Warrant Exercise Offering and Public Offering
4/18/2024,BPTH,"Bio-Path Holdings, Inc. Announces $1.2 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules"
4/18/2024,TOON,Kartoon Studios Inc. Announces Pricing of up to $7 Million Registered Direct Offering of Common Stock
4/18/2024,SPCB,SuperCom Announces Pricing of $2.9 Million Registered Direct Offering
4/18/2024,SNGX,Soligenix Announces Pricing of $4.75 Million Public Offering
4/17/2024,LAC,Lithium Americas Announces Proposed Public Offering of Common Shares
4/17/2024,NRXP,"NRx Pharmaceuticals, Inc. Announces Proposed Underwritten Public Offering of Common Stock"
4/17/2024,BHVN,Biohaven Announces Proposed Public Offering of Common Shares
4/17/2024,IZM,ICZOOM Announces Cancellation of Proposed Public Offering
4/16/2024,SOWG,Sow Good Announces Proposed Public Offering of Common Stock
4/16/2024,APG,APi Group Announces Launch of Public Offering of Common Stock
4/16/2024,TCRX,TScan Therapeutics Announces Launch of $125 Million Proposed Public Offering
4/16/2024,MEG,Montrose Environmental Group Announces Public Offering of Shares
4/16/2024,ITCI,Intra-Cellular Therapies Announces Proposed Public Offering of Common Stock
4/16/2024,CLDI,"Calidi Biotherapeutics, Inc. Announces Pricing of $6.1 Million Public Offering"
4/16/2024,PRFX,PainReform Announces Pricing of $4 Million Public Offering
4/15/2024,INO,INOVIO Announces Pricing of Approximately $36 Million Underwritten Offering of Common Stock and Pre-Funded Warrants
4/15/2024,RVYL,RYVYL Inc. Announces Launch of Proposed Underwritten Public Offering
4/15/2024,USAU,U.S. GOLD CORP. ANNOUNCES $4.9 MILLION REGISTERED DIRECT OFFERING
4/11/2024,NRIX,Nurix Therapeutics Announces Proposed Public Offering
4/11/2024,NA,Nano Labs Announces Pricing of $5.0 Million Registered Direct Offering
4/11/2024,APVO,Aptevo Therapeutics Announces Pricing of $4.6 Million Public Offering
4/10/2024,ASTI,"Ascent Solar Technologies, Inc. Announces Pricing of $6,000,000 Public Offering of Shares of Common Stock"
4/9/2024,VLD,Velo3D Announces Proposed Public Offering
4/9/2024,VBIV,VBI Vaccines Announces $2 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
4/8/2024,LGVN,Longeveron Announces Pricing of $5.25 Million Public Offering
4/4/2024,BNGO,Bionano Announces $10 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules
4/3/2024,REPX,Riley Permian Announces Commencement of Public Offering of Common Stock
4/2/2024,AZ,A2Z Smart Technologies Corp. Announces Offering of Common Shares
4/2/2024,RDHL,RedHill Biopharma Announces $1.25 Million Registered Direct Offering at a Premium to Market Price
4/1/2024,AZ,A2Z Smart Technologies Corp. Announces Proposed Public Offering of Common Shares
4/1/2024,GRTS,Gritstone bio Announces Proposed Public Offering
4/1/2024,BLRX,BioLineRx Announces $6 Million Registered Direct Offering
4/1/2024,BIOR,Biora Therapeutics Announces $6 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
4/1/2024,IINN,Inspira™ Announces $1.65 Million Registered Direct Offering of Ordinary Shares by Inspira CEO's Mother with Leading Fund Manager
3/29/2024,SINT,SINTX Technologies Announces Proposed Public Offering of Common Stock
3/28/2024,TNXP,Tonix Pharmaceuticals Announces Pricing of $4.4 Million Registered Direct Offering
3/27/2024,PRAX,"Praxis Precision Medicines, Inc. Announces Proposed Public Offering"
3/27/2024,FSBC,Five Star Bancorp Announces Launch of Common Stock Offering
3/26/2024,OGI,Organigram Announces Launch of Overnight Marketed Public Offering
3/26/2024,STOK,Stoke Therapeutics Announces Proposed Public Offering
3/26/2024,BWMN,Bowman Announces Launch of Public Offering of Common Stock
3/25/2024,IPWR,Ideal Power Inc. Announces Proposed Public Offering
3/25/2024,TRNO,"Terreno Realty Corporation Announces Offering of 5,000,000 Shares of Common Stock"
3/25/2024,REXR,Rexford Industrial Announces Public Offering of $840 Million of Common Stock to an Existing Long-Only Investor Based on the West Coast
3/25/2024,BTAI,BioXcel Therapeutics Announces $25 Million Registered Direct Offering
3/22/2024,SINT,SINTX Technologies Announces Proposed Public Offering of Common Stock
3/22/2024,SGMO,Sangamo Therapeutics Announces Pricing of $24.0 Million Registered Direct Offering
3/22/2024,ISPR,Ispire Technology Announces Pricing of $12.3 Million Public Offering
3/21/2024,SPIR,Spire Global Announces Registered Direct Offering of $30 Million
3/20/2024,STVN,Stevanato Group Announces Public Offering of Ordinary Shares
3/20/2024,NLSP,NLS Pharmaceutics Announces $1.75 Million Registered Direct Offering
3/20/2024,TFFP,TFF Pharmaceuticals Announces $1.2 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules
3/20/2024,XAIR,Beyond Air® Announces Pricing of $16.0 Million Registered Direct Offering of Common Stock and Warrants
3/19/2024,AQST,Aquestive Therapeutics Announces Proposed Public Offering of Common Stock
3/19/2024,GERN,Geron Corporation Announces Pricing of $150 Million Underwritten Offering of Common Stock and Pre-Funded Warrants
3/19/2024,GNPX,Genprex Announces $6.5 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
3/19/2024,PIXY,ShiftPixy Announces Pricing of $5 Million Offering Priced At-the-Market
3/19/2024,SMCI,Supermicro Announces Proposed Public Offering of Common Stock
3/18/2024,MDGL,Madrigal Pharmaceuticals Announces Proposed Public Offering
3/18/2024,CON,Concentra Announces Confidential Submission of Draft Registration Statement Related to Proposed Public Offering
3/15/2024,CISS,C3is Inc. Announces Pricing of $6.0 Million Underwritten Public Offering
3/14/2024,XELB,"Xcel Brands, Inc. Announces Proposed Public Offering of Common Stock"
3/14/2024,PRST,Presto Automation Announces Pricing of $1.2M Registered Direct Offering Priced above Nasdaq Minimum Price
3/13/2024,PGY,Pagaya Announces Public Offering of Class A Ordinary Shares
3/13/2024,SOS,SOS Ltd. Announces Pricing of $7.85 Million Public Offering
3/13/2024,NAAS,NaaS Technology Inc. Announces US$6 Million Registered Direct Offering
3/12/2024,ICHR,"Ichor Holdings, Ltd. Announces Public Offering of Ordinary Shares"
3/12/2024,ASLN,ASLAN Pharmaceuticals Announces $5 Million Registered Direct Offering
3/11/2024,CGTX,Cognition Therapeutics Announces Proposed Public Offering of Common Stock
3/11/2024,EOLS,Evolus Announces Pricing of $50.0 Million Underwritten Offering of Common Stock
3/8/2024,BITF,Bitfarms Announces $375 Million At-the-Market Equity Offering Program
3/7/2024,SCPX,"Scorpius Holdings, Inc. Announces Proposed Public Offering of Common Stock"
3/7/2024,DKL,"Delek Logistics Partners, LP Announces Proposed Public Offering of Common Units"
3/7/2024,RDNT,RadNet Announces Proposed $200 Million Underwritten Public Offering of Common Stock
3/6/2024,NYAX,Nayax Announces Proposed Public Offering
3/6/2024,RGNX,REGENXBIO Announces Proposed Public Offering of Common Stock
3/5/2024,APGE,"Apogee Therapeutics, Inc. Announces Proposed Underwritten Public Offering"
3/5/2024,QNRX,Quoin Pharmaceuticals Announces Pricing of $6.5 Million Public Offering
3/5/2024,MNTS,Momentus Announces $4.0 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
3/4/2024,AKRO,Akero Therapeutics Announces Proposed Public Offering of Common Stock
3/4/2024,HLNE,Hamilton Lane Announces Public Offering of Class A Common Stock
3/4/2024,BBIO,BridgeBio Pharma Announces Proposed Public Offering of Common Stock
3/4/2024,ALB,ALBEMARLE ANNOUNCES PROPOSED PUBLIC OFFERING OF DEPOSITARY SHARES
3/4/2024,BBLG,Bone Biologics Announces Pricing of $2.0 Million Public Offering
3/4/2024,FWBI,"First Wave BioPharma, Inc. to Raise Approximately $4.0 Million of Gross Proceeds in Registered Direct Offering"
3/4/2024,RVNC,Revance Announces Proposed Public Offering of Common Stock
3/1/2024,BIVI,BioVie Inc. Announces Proposed Public Offering of Common Stoc
3/1/2024,REE,REE Announces Pricing of Public Offering of Ordinary Shares
3/1/2024,VANI,Vivani Medical Announces Pricing of $15.0 Million Registered Direct Offering of Common Stock and Warrants
3/1/2024,DTIL,Precision BioSciences Announces $40.0 Million Offering of Common Stock and Warrants
2/29/2024,REE,REE Announces Proposed Public Offering of Ordinary Shares
2/29/2024,TARS,Tarsus Announces Proposed $100.0 Million Public Offering
2/29/2024,DTIL,Precision BioSciences Announces Proposed Public Offering of Common Stock and Warrants
2/29/2024,HUMA,"Humacyte, Inc. Announces Proposed Public Offering of Common Stock"
2/29/2024,SIDU,Sidus Space Announces Proposed Public Offering
2/29/2024,PRST,Presto Automation Announces Pricing of Approximately $2.1M Registered Direct Offering
2/29/2024,BKKT,Bakkt Announces $40 Million Registered Direct Offering with Institutional Investors and $10 Million Concurrent Registered Direct Offering
2/28/2024,CLPT,ClearPoint Neuro Launches Proposed Public Offering of Common Stock
2/28/2024,PNW,Pinnacle West Announces Proposed Public Offering of $650 Million of Common Stock
2/28/2024,ARQT,Arcutis Announces Proposed Public Offering
2/28/2024,MIST,Milestone Pharmaceuticals Announces Proposed Public Offering of Common Shares and Pre-Funded Warrants
2/28/2024,CLDX,Celldex Therapeutics Announces Proposed Public Offering of Common Stock
2/28/2024,AGFY,Agrify Corporation Announces Pricing of $2.6 Million Public Offering
2/27/2024,JANX,Janux Therapeutics Announces Proposed Public Offering of Common Stock
2/27/2024,OGEN,Oragenics Announces Proposed Public Offering
2/27/2024,VKTX,Viking Therapeutics Announces Proposed Public Offering of Common Stock
2/27/2024,ABSI,Absci Announces Proposed Public Offering of Common Stock
2/27/2024,PWP,Perella Weinberg Partners Commences Public Offering of Class A Common Stock
2/26/2024,NRXP,"NRx Pharmaceuticals, Inc. Announces Proposed Underwritten Public Offering of Common Stock"
2/26/2024,ACON,Aclarion Announces Pricing of $3.0 Million Public Offering
2/23/2024,VERO,Venus Concept Announces $1.2 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules
2/21/2024,KTOS,"Kratos Defense & Security Solutions, Inc. Announces Proposed Public Offering of Common Stock"
2/21/2024,DPRO,Draganfly Announces Proposed Public Offering of Common Shares & Warrants
2/21/2024,NXGL,"NEXGEL Announces $975,000 Registered Direct Offering Led by Insiders"
2/20/2024,MMAT,Meta Materials Announces Pricing of $3.4 Million Registered Direct Offering Priced At-the-Market
2/20/2024,IOVA,"Iovance Biotherapeutics, Inc. Announces Pricing of $211 Million Underwritten Offering of Common Stock"
2/17/2024,ELTK,Eltek Announces Pricing of Public Offering of Ordinary Shares.
2/16/2024,SMX,SMX (Security Matters) PLC Announces Pricing of $2.9 Million Public Offering
2/15/2024,WATT,Energous Announces $2.0 Million Registered Direct Offering Priced At-The-Market under Nasdaq Rules
2/15/2024,MODD,Modular Medical Announces Proposed Public Offering
2/15/2024,LEXX,Lexaria Announces $3.6 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules
2/14/2024,KALV,KalVista Pharmaceuticals Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants
2/14/2024,PRME,Prime Medicine Announces Proposed Public Offering of Common Stock
2/14/2024,TBLT,ToughBuilt Industries Announces Pricing of $3.5 Million Public Offering
2/13/2024,OMH,Ohmyhome Announces Pricing of Upsized $4.8 Million Public Offering of Ordinary Shares
2/13/2024,AZTR,"Azitra, Inc. Announces Pricing of Public Offering"
2/13/2024,LRMR,Larimar Therapeutics Announces Proposed Underwritten Public Offering
2/13/2024,IMNM,Immunome Announces Proposed Public Offering of Common Stock
2/13/2024,NAMS,NewAmsterdam Pharma Announces Commencement of Public Offering of Ordinary Shares and Pre-Funded Warrants
2/13/2024,BIOL,"BIOLASE, Inc. Announces Pricing of $7.0 Million Public Offering"
2/13/2024,SBFM,"Sunshine Biopharma, Inc. Announces Pricing of $10.0 Million Underwritten Public Offering"
2/13/2024,VRTX,CRISPR Therapeutics Announces $280 Million Registered Direct Offering
2/12/2024,ELTK,Eltek Announces Pricing of Public Offering of Ordinary Shares.
2/12/2024,TOP,TOP Financial Announces $5 Million Registered Direct Offering
2/12/2024,WKEY,WiSA Technologies Announces Pricing of $10.0 Million Public Offering
2/9/2024,EFSH,1847 Holdings LLC Announces Pricing of $5.0 Million Public Offering
2/9/2024,CVM,CEL-SCI Announces Pricing of $7.75 Million Public Offering of Common Stock
2/9/2024,IVP,Inspire Veterinary Partners Announces Pricing of $4.0 Million Public Offering
2/9/2024,EVOK,Evoke Pharma Announces Pricing of Underwritten Public Offering of up to $30 Million
2/8/2024,BTAI,BioXcel Therapeutics Announces Proposed Public Offering
2/8/2024,PEV,Phoenix Motor Inc. Announces Pricing of $1.6 Million Registered Direct Offering
2/8/2024,TENX,Tenax Therapeutics Announces Pricing of Approximately $9 Million Public Offering
2/7/2024,SANA,Sana Biotechnology Announces Proposed Public Offering of Common Stock
2/7/2024,CLSD,Clearside Biomedical Announces Pricing of $15 Million Registered Direct Offering
2/7/2024,PEPG,PepGen Announces Pricing of $80.1 Million Underwritten Offering of Common Stock
2/7/2024,PHUN,Phunware Launches Proposed Public Offering of Securities
2/6/2024,REKR,Rekor Systems Launches Proposed Follow-On Public Offering of Common Stock
2/6/2024,LCTX,Lineage Cell Therapeutics Announces $14.0 Million Registered Direct Offering
2/6/2024,PRSO,Peraso Announces Pricing of $4 Million Underwritten Public Offering
2/6/2024,JSPR,Jasper Therapeutics Announces Pricing of $50 Million Underwritten Offering of Common Stock
2/5/2024,FDMT,4D Molecular Therapeutics Announces Proposed Public Offering of Common Stock
2/5/2024,IMMX,Immix Biopharma Announces Proposed Public Offering of Common Stock
2/2/2024,NEXI,NexImmune Announces $3.67 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
2/2/2024,CING,Cingulate Announces Pricing of $7.5 Million Public Offering
2/2/2024,GRI,GRI Bio Announces Pricing of $5.5 Million Public Offering
2/1/2024,EVAX,Evaxion Biotech Announces Pricing of $15 Million Public Offering
2/1/2024,BFRG,Bullfrog AI Announces Pricing of $5.7 Million Public Offering
2/1/2024,REVB,Revelation Biosciences Inc. Announces Pricing of $6.2 Million Public Offering
1/31/2024,NVVE,Nuvve Holding Corp. Announces Pricing of $9.6 Million Underwritten Public Offering
1/31/2024,SINT,SINTX Technologies Announces Pricing of $4.0 Million Public Offering
1/31/2024,APDN,Applied DNA Announces $3.44 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
1/30/2024,CRBP,Corbus Pharmaceuticals Announces Proposed Public Offering
1/30/2024,AMSC,AMSC Announces Proposed Public Offering of Common Stock
1/30/2024,PCVX,Vaxcyte Announces Commencement of Proposed Public Offering of Common Stock and Pre-Funded Warrants
1/30/2024,SXTP,60 Degrees Pharmaceuticals Announces Pricing of $2.4 Million Public Offering
